REF_ID,IN_TIME,VALIDITY,CON_NUM,CON_SIZE,STATUS,OUT_TIME,,,,,,,,,,,,,,,
MTZEFS18076,28-03-23 21.19.20,31-03-23 21.19.20,KKFY0250288,20,E,28-03-23 19.50.22,,,,,,,,,,,,,,,
MTZEFS18077,28-03-23 21.28.58,31-03-23 21.28.58,UMDJ5505677,20,E,28-03-23 20.00.15,,,,,,,,,,,,,,,
MTZEFS18078,28-03-23 21.34.04,31-03-23 21.34.04,IYMS7999535,20,E,28-03-23 20.05.20,,,,,,,,,,,,,,,
MTZEFS18099,29-03-23 04.22.12,01-04-23 04.22.12,XUWQ9876962,40,E,29-03-23 02.54.12,,,,,,,,,,,,,,,
MTZEFS18102,29-03-23 05.52.18,01-04-23 05.52.18,ICZD5633220,20,E,29-03-23 04.24.07,,,,,,,,,,,,,,,
IGOJO15540,29-03-23 09.06.03,01-04-23 09.06.03,LMET1984271,20,L,29-03-23 09.54.40,,,,,,,,,,,,,,,
IGOJO15542,29-03-23 10.30.53,01-04-23 10.30.53,YRRU1138106,40,L,01-04-23 05.48.32,,,,,,,,,,,,,,,
IGOJO15542,29-03-23 10.30.53,01-04-23 10.30.53,NBPQ4245514,40,L,01-04-23 01.51.43,,,,,,,,,,,,,,,
IGOJO15548,29-03-23 12.07.01,01-04-23 12.07.01,SMEJ8072706,40,L,29-03-23 17.57.06,,,,,,,,,,,,,,,
IGOJO15548,29-03-23 12.07.01,01-04-23 12.07.01,LQFL6907784,40,L,29-03-23 23.04.32,,,,,,,,,,,,,,,
IGOJO15548,29-03-23 12.07.01,01-04-23 12.07.01,AQLK4271481,40,L,29-03-23 19.41.05,,,,,,,,,,,,,,,
EFS35937,06-04-23 17.42.33,09-04-23 17.42.33,GCCA3224022,40,E,08-04-23 07.35.20,,,,,,,,,,,,,,,
EFS35937,06-04-23 17.42.33,09-04-23 17.42.33,WMUR7477019,40,E,07-04-23 08.58.13,,,,,,,,,,,,,,,
IGOJO02190,06-04-23 17.47.41,09-04-23 17.47.41,QMDK6353165,40,L,09-04-23 00.01.22,,,,,,,,,,,,,,,
EFS35938,06-04-23 18.07.49,09-04-23 18.07.49,VPBQ7195440,20,E,07-04-23 04.11.38,,,,,,,,,,,,,,,
IGOJO15694,06-04-23 20.06.01,09-04-23 20.06.01,NDUQ2060437,20,L,07-04-23 02.11.44,,,,,,,,,,,,,,,
IGOJO15694,06-04-23 20.06.01,09-04-23 20.06.01,TPRQ8399452,20,L,08-04-23 00.36.27,,,,,,,,,,,,,,,
IGOJO15694,06-04-23 20.06.01,09-04-23 20.06.01,KODT7583824,20,L,08-04-23 17.40.13,,,,,,,,,,,,,,,
IGOJO15694,06-04-23 20.06.01,09-04-23 20.06.01,AYPD5913412,20,L,11-04-23 06.44.56,,,,,,,,,,,,,,,
IGOJO15701,06-04-23 21.47.48,09-04-23 21.47.48,TCHF7150556,40,L,07-04-23 03.38.59,,,,,,,,,,,,,,,
EFS35652,27-03-23 20.38.55,30-03-23 20.38.55,BUGX3198294,40,E,27-03-23 23.04.52,,,,,,,,,,,,,,,
EFS17942-239387-430555,23-03-23 18.10.22,26-03-23 18.10.22,QGQF2500557,40,L,04-04-23 13.48.49,,,,,,,,,,,,,,,
EFS35692,29-03-23 16.52.24,01-04-23 16.52.24,RFXD9224980,40,E,29-03-23 18.06.46,,,,,,,,,,,,,,,
IGOJO15567,29-03-23 17.23.08,01-04-23 17.23.08,SMDC5736258,40,L,30-03-23 07.59.59,,,,,,,,,,,,,,,
EFS35697,29-03-23 18.56.05,01-04-23 18.56.05,AXQX1142760,40,E,29-03-23 18.17.24,,,,,,,,,,,,,,,
EFS35697,29-03-23 18.56.05,01-04-23 18.56.05,XFSM1536129,40,E,29-03-23 18.17.03,,,,,,,,,,,,,,,
EFS35697,29-03-23 18.56.05,01-04-23 18.56.05,IEIO1446972,40,E,29-03-23 18.15.38,,,,,,,,,,,,,,,
EXP36103-127524,29-03-23 19.45.59,29-03-23 19.45.59,BSOF6191466,20,L,31-03-23 13.47.55,,,,,,,,,,,,,,,
EFS35720,30-03-23 01.05.42,02-04-23 01.05.42,XGNO7093982,40,E,30-03-23 08.30.35,,,,,,,,,,,,,,,
MTZEFS18142,30-03-23 04.58.57,02-04-23 04.58.57,AFZJ1698563,40,E,30-03-23 03.32.09,,,,,,,,,,,,,,,
EFS35723,30-03-23 09.02.56,02-04-23 09.02.56,STYI0493779,40,E,30-03-23 12.17.04,,,,,,,,,,,,,,,
MTZEFS18155,30-03-23 09.42.54,02-04-23 09.42.54,IAKU2903836,20,E,30-03-23 08.15.21,,,,,,,,,,,,,,,
IGOJO15724,07-04-23 23.45.30,10-04-23 23.45.30,TYMV9776060,20,L,08-04-23 10.51.01,,,,,,,,,,,,,,,
MTZEFS18336,08-04-23 01.56.03,11-04-23 01.56.03,JXPF7601703,40,E,08-04-23 00.29.25,,,,,,,,,,,,,,,
MTZEFS18337,08-04-23 01.57.45,11-04-23 01.57.45,BTIG2133723,40,E,08-04-23 00.29.49,,,,,,,,,,,,,,,
MTZEFS18342,08-04-23 03.59.58,11-04-23 03.59.58,TWVZ7498130,40,E,08-04-23 02.38.26,,,,,,,,,,,,,,,
MTZEFS18347,08-04-23 10.18.07,11-04-23 10.18.07,AKHE6943904,40,E,08-04-23 08.50.52,,,,,,,,,,,,,,,
IGOJO15726,08-04-23 10.27.56,11-04-23 10.27.56,FUIR3051567,40,L,10-04-23 05.13.11,,,,,,,,,,,,,,,
EFS18346-242789-431990,08-04-23 10.16.31,11-04-23 10.16.31,NPXQ6558801,40,L,08-04-23 14.32.30,,,,,,,,,,,,,,,
EFS18224-241409-429626,01-04-23 07.25.29,04-04-23 07.25.29,JGLJ3090113,40,L,08-04-23 14.29.12,,,,,,,,,,,,,,,
EFS18091-240604-432543,29-03-23 03.17.07,01-04-23 03.17.07,HPYT7264051,20,L,08-04-23 13.59.44,,,,,,,,,,,,,,,
MTZEFS18061,28-03-23 02.52.57,31-03-23 02.52.57,VCAX9639841,40,E,28-03-23 01.26.13,,,,,,,,,,,,,,,
MTZEFS18066,28-03-23 04.45.32,31-03-23 04.45.32,TQSN3819742,40,E,28-03-23 03.17.44,,,,,,,,,,,,,,,
EXP35963-127265,28-03-23 17.16.10,28-03-23 17.16.10,RMWJ0975608,20,L,31-03-23 07.11.16,,,,,,,,,,,,,,,
EXP35963-127265,28-03-23 17.16.10,28-03-23 17.16.10,UCAL2444638,20,L,31-03-23 07.18.52,,,,,,,,,,,,,,,
EXP35963-127265,28-03-23 17.16.10,28-03-23 17.16.10,YCZR8490440,20,L,31-03-23 07.19.31,,,,,,,,,,,,,,,
EXP35963-127265,28-03-23 17.16.10,28-03-23 17.16.10,IDQL3334257,20,L,31-03-23 07.17.47,,,,,,,,,,,,,,,
EXP35963-127265,28-03-23 17.16.10,28-03-23 17.16.10,HSSH4407999,20,L,31-03-23 07.19.01,,,,,,,,,,,,,,,
EXP35963-127265,28-03-23 17.16.10,28-03-23 17.16.10,CUYI9292392,20,L,31-03-23 07.13.33,,,,,,,,,,,,,,,
EXP35963-127265,28-03-23 17.16.10,28-03-23 17.16.10,JXHS7308415,20,L,31-03-23 07.12.28,,,,,,,,,,,,,,,
EXP35963-127265,28-03-23 17.16.10,28-03-23 17.16.10,DQVN9030937,20,L,31-03-23 07.10.35,,,,,,,,,,,,,,,
EXP36181-127783,28-03-23 18.00.12,28-03-23 18.00.12,OVQA7495396,20,L,31-03-23 10.00.52,,,,,,,,,,,,,,,
EXP36181-127783,28-03-23 18.00.12,28-03-23 18.00.12,POZZ4489802,20,L,31-03-23 09.46.42,,,,,,,,,,,,,,,
EXP36181-127783,28-03-23 18.00.12,28-03-23 18.00.12,FNOH4095873,20,L,31-03-23 09.52.31,,,,,,,,,,,,,,,
EXP36181-127783,28-03-23 18.00.12,28-03-23 18.00.12,EHWT2888038,20,L,31-03-23 09.52.20,,,,,,,,,,,,,,,
EXP36181-127783,28-03-23 18.00.12,28-03-23 18.00.12,ECFZ1316945,20,L,31-03-23 09.44.49,,,,,,,,,,,,,,,
EXP36181-127783,28-03-23 18.00.12,28-03-23 18.00.12,AYPN3465492,20,L,31-03-23 10.01.54,,,,,,,,,,,,,,,
EXP36181-127783,28-03-23 18.00.12,28-03-23 18.00.12,JYJB3565475,20,L,31-03-23 09.56.20,,,,,,,,,,,,,,,
EXP36181-127783,28-03-23 18.00.12,28-03-23 18.00.12,IOSO7927632,20,L,31-03-23 10.00.41,,,,,,,,,,,,,,,
EXP36181-127783,28-03-23 18.00.12,28-03-23 18.00.12,ZLWJ8703659,20,L,31-03-23 09.55.55,,,,,,,,,,,,,,,
EXP36181-127783,28-03-23 18.00.12,28-03-23 18.00.12,ROOP3640946,20,L,31-03-23 09.50.57,,,,,,,,,,,,,,,
EXP36181-127783,28-03-23 18.00.12,28-03-23 18.00.12,PCMC5467333,20,L,31-03-23 09.59.28,,,,,,,,,,,,,,,
EXP36181-127783,28-03-23 18.00.12,28-03-23 18.00.12,QZGP7417760,20,L,31-03-23 09.51.28,,,,,,,,,,,,,,,
EXP36221-127851,28-03-23 18.10.19,28-03-23 18.10.19,TAGX0203930,20,L,31-03-23 13.50.43,,,,,,,,,,,,,,,
EXP36221-127851,28-03-23 18.10.19,28-03-23 18.10.19,BJXY7380658,20,L,31-03-23 13.51.10,,,,,,,,,,,,,,,
EXP36168-127770,28-03-23 18.26.00,28-03-23 18.26.00,PXRD8274134,20,L,31-03-23 10.00.27,,,,,,,,,,,,,,,
EXP36168-127770,28-03-23 18.26.00,28-03-23 18.26.00,TVNS3021177,20,L,31-03-23 09.59.52,,,,,,,,,,,,,,,
EXP36168-127770,28-03-23 18.26.00,28-03-23 18.26.00,JZYM5002060,20,L,31-03-23 09.56.49,,,,,,,,,,,,,,,
EXP36168-127770,28-03-23 18.26.00,28-03-23 18.26.00,RTKZ4358009,20,L,31-03-23 09.51.52,,,,,,,,,,,,,,,
EXP36211-127837,28-03-23 19.03.05,28-03-23 19.03.05,WCRL5097446,40,L,31-03-23 13.40.08,,,,,,,,,,,,,,,
EFS35675,28-03-23 23.19.03,31-03-23 23.19.03,IOKX8066693,20,E,29-03-23 14.19.52,,,,,,,,,,,,,,,
EFS35679,29-03-23 12.47.18,01-04-23 12.47.18,LDHB0049409,40,E,29-03-23 15.15.23,,,,,,,,,,,,,,,
EFS35684,29-03-23 14.38.27,01-04-23 14.38.27,FGDE1496139,20,E,29-03-23 14.20.39,,,,,,,,,,,,,,,
EFS35684,29-03-23 14.38.27,01-04-23 14.38.27,QGOE1878342,20,E,29-03-23 14.21.01,,,,,,,,,,,,,,,
EFS35684,29-03-23 14.38.27,01-04-23 14.38.27,LTBZ1270212,20,E,29-03-23 14.21.12,,,,,,,,,,,,,,,
EFS35684,29-03-23 14.38.27,01-04-23 14.38.27,BTHL1569525,20,E,29-03-23 15.14.35,,,,,,,,,,,,,,,
IGOJO15565,29-03-23 16.45.46,01-04-23 16.45.46,GJAO0750936,40,L,29-03-23 23.42.10,,,,,,,,,,,,,,,
IGOJO15565,29-03-23 16.45.46,01-04-23 16.45.46,VGKX0905747,40,L,30-03-23 00.04.28,,,,,,,,,,,,,,,
IGOJO15565,29-03-23 16.45.46,01-04-23 16.45.46,TBBK0322592,40,L,29-03-23 23.52.04,,,,,,,,,,,,,,,
EFS35940,06-04-23 22.07.57,09-04-23 22.07.57,ESKQ5759325,20,E,07-04-23 12.11.15,,,,,,,,,,,,,,,
EFS35940,06-04-23 22.07.57,09-04-23 22.07.57,JITX4368585,20,E,07-04-23 12.11.33,,,,,,,,,,,,,,,
EFS35943,06-04-23 23.03.36,09-04-23 23.03.36,CYHR6857049,20,E,07-04-23 00.36.19,,,,,,,,,,,,,,,
EFS35943,06-04-23 23.03.36,09-04-23 23.03.36,BYEI3646376,20,E,07-04-23 06.04.33,,,,,,,,,,,,,,,
EFS35948,07-04-23 00.59.48,10-04-23 00.59.48,PBUW7840243,20,E,07-04-23 08.19.12,,,,,,,,,,,,,,,
MTZEFS18316,07-04-23 01.35.08,10-04-23 01.35.08,QCMG6583394,40,E,07-04-23 00.07.03,,,,,,,,,,,,,,,
EFS35949,07-04-23 01.50.58,10-04-23 01.50.58,QRXE8325485,40,E,07-04-23 04.05.07,,,,,,,,,,,,,,,
MTZEFS18318,07-04-23 02.02.14,10-04-23 02.02.14,AZMC8870630,40,E,07-04-23 00.36.12,,,,,,,,,,,,,,,
EFS18320,07-04-23 03.07.35,10-04-23 03.07.35,PJJM2067354,20,E,07-04-23 01.39.51,,,,,,,,,,,,,,,
MTZEFS18325,07-04-23 05.29.08,10-04-23 05.29.08,CQKL0460815,40,E,07-04-23 04.03.57,,,,,,,,,,,,,,,
EFS35647,27-03-23 19.32.24,30-03-23 19.32.24,REMH5972851,20,E,28-03-23 09.36.35,,,,,,,,,,,,,,,
EFS35653,27-03-23 21.46.38,30-03-23 21.46.38,PTBJ9212142,40,E,27-03-23 23.05.36,,,,,,,,,,,,,,,
MTZEFS18044,28-03-23 00.14.59,31-03-23 00.14.59,IBJS6628645,40,E,27-03-23 22.46.58,,,,,,,,,,,,,,,
MTZEFS18064,28-03-23 04.10.53,31-03-23 04.10.53,KWVH5466200,40,E,28-03-23 02.42.33,,,,,,,,,,,,,,,
MTZEFS18065,28-03-23 04.11.37,31-03-23 04.11.37,XTGI5573004,40,E,28-03-23 02.43.00,,,,,,,,,,,,,,,
ALO18717-127896-434152,24-03-23 21.17.26,27-03-23 21.17.26,QHGE2669887,40,L,29-03-23 09.59.13,,,,,,,,,,,,,,,
IGOJO15511,28-03-23 15.50.41,31-03-23 15.50.41,DRDT0307938,40,L,28-03-23 18.09.02,,,,,,,,,,,,,,,
IGOJO15511,28-03-23 15.50.41,31-03-23 15.50.41,PRCB0053891,40,L,28-03-23 17.55.03,,,,,,,,,,,,,,,
IGOJO15511,28-03-23 15.50.41,31-03-23 15.50.41,CDFT4543416,40,L,28-03-23 18.00.13,,,,,,,,,,,,,,,
IGOJO15511,28-03-23 15.50.41,31-03-23 15.50.41,UKGY9736696,40,L,28-03-23 18.10.55,,,,,,,,,,,,,,,
IGOJO15511,28-03-23 15.50.41,31-03-23 15.50.41,CDWA5388361,40,L,28-03-23 17.56.34,,,,,,,,,,,,,,,
EXP36210-127834,28-03-23 21.41.15,28-03-23 21.41.15,XNWB2375879,20,L,31-03-23 13.46.51,,,,,,,,,,,,,,,
IGOJO15544,29-03-23 11.32.09,01-04-23 11.32.09,WBJD1433647,40,L,29-03-23 21.36.45,,,,,,,,,,,,,,,
IGOJO15544,29-03-23 11.32.09,01-04-23 11.32.09,DOCJ9208274,40,L,30-03-23 15.52.34,,,,,,,,,,,,,,,
IGOJO15545,29-03-23 11.46.53,01-04-23 11.46.53,SNFJ4926843,40,L,30-03-23 14.50.14,,,,,,,,,,,,,,,
IGOJO15545,29-03-23 11.46.53,01-04-23 11.46.53,DFJJ2916801,40,L,30-03-23 13.24.21,,,,,,,,,,,,,,,
IGOJO15545,29-03-23 11.46.53,01-04-23 11.46.53,FCQM4924706,40,L,30-03-23 17.36.38,,,,,,,,,,,,,,,
EXP36163-127828,29-03-23 16.10.30,29-03-23 16.10.30,MFRO6069792,20,L,31-03-23 09.14.44,,,,,,,,,,,,,,,
EXP36163-127828,29-03-23 16.10.30,29-03-23 16.10.30,JMON6163132,20,L,31-03-23 13.48.58,,,,,,,,,,,,,,,
EXP36163-127828,29-03-23 16.10.30,29-03-23 16.10.30,IBDU0917081,20,L,31-03-23 13.46.16,,,,,,,,,,,,,,,
EXP36163-127828,29-03-23 16.10.30,29-03-23 16.10.30,XVYW4886276,20,L,31-03-23 09.14.07,,,,,,,,,,,,,,,
EXP36163-127828,29-03-23 16.10.30,29-03-23 16.10.30,CJCO3993086,20,L,31-03-23 13.42.50,,,,,,,,,,,,,,,
EXP36163-127828,29-03-23 16.10.30,29-03-23 16.10.30,WVXL2305634,20,L,31-03-23 10.28.21,,,,,,,,,,,,,,,
EXP36163-127828,29-03-23 16.10.30,29-03-23 16.10.30,SNTZ6265641,20,L,31-03-23 10.28.35,,,,,,,,,,,,,,,
EFS18196-241179-427869,31-03-23 07.10.06,03-04-23 07.10.06,AUEN4556231,40,L,08-04-23 14.32.57,,,,,,,,,,,,,,,
EFS18195-241177-427458,31-03-23 06.56.40,03-04-23 06.56.40,WICH6551829,40,L,08-04-23 14.30.56,,,,,,,,,,,,,,,
EFS18256-241646-426549,03-04-23 01.27.48,06-04-23 01.27.48,CJFG6142564,40,L,08-04-23 14.28.44,,,,,,,,,,,,,,,
EFS18090-240603-426855,29-03-23 03.15.33,01-04-23 03.15.33,VNLD2555271,20,L,08-04-23 14.00.13,,,,,,,,,,,,,,,
EFS18133-240603-419338,30-03-23 03.03.37,02-04-23 03.03.37,DYPG9239269,20,L,08-04-23 14.01.00,,,,,,,,,,,,,,,
EFS18095-240611-418244,29-03-23 03.42.38,01-04-23 03.42.38,UISJ6483165,20,L,08-04-23 13.58.55,,,,,,,,,,,,,,,
ALO18932-128750-436392,01-04-23 01.17.37,04-04-23 01.17.37,YBME7354913,40,L,08-04-23 14.26.41,,,,,,,,,,,,,,,
EFS18146-240904-431037,30-03-23 06.28.50,02-04-23 06.28.50,UMWR7186317,40,L,08-04-23 14.28.55,,,,,,,,,,,,,,,
EFS18136-240882-420520,30-03-23 03.56.09,02-04-23 03.56.09,IXYM5848919,20,L,08-04-23 14.00.01,,,,,,,,,,,,,,,
IGOJO15731,08-04-23 13.30.41,11-04-23 13.30.41,MOHT7180475,20,L,09-04-23 02.42.17,,,,,,,,,,,,,,,
IGOJO15731,08-04-23 13.30.41,11-04-23 13.30.41,NLYJ5758802,20,L,09-04-23 02.34.51,,,,,,,,,,,,,,,
IGOJO15731,08-04-23 13.30.41,11-04-23 13.30.41,SOJU2570559,20,L,09-04-23 02.38.37,,,,,,,,,,,,,,,
IGOJO15731,08-04-23 13.30.41,11-04-23 13.30.41,FXQI3672166,20,L,09-04-23 02.37.03,,,,,,,,,,,,,,,
IGOJO15731,08-04-23 13.30.41,11-04-23 13.30.41,WTBN0509381,20,L,09-04-23 01.54.57,,,,,,,,,,,,,,,
IGOJO15731,08-04-23 13.30.41,11-04-23 13.30.41,YKQF5137873,20,L,09-04-23 02.04.26,,,,,,,,,,,,,,,
IGOJO15731,08-04-23 13.30.41,11-04-23 13.30.41,SRLO6456456,20,L,09-04-23 03.05.48,,,,,,,,,,,,,,,
IGOJO15731,08-04-23 13.30.41,11-04-23 13.30.41,KCLP9603750,20,L,09-04-23 02.33.07,,,,,,,,,,,,,,,
IGOJO15731,08-04-23 13.30.41,11-04-23 13.30.41,XOJY3328734,20,L,09-04-23 02.27.35,,,,,,,,,,,,,,,
IGOJO15731,08-04-23 13.30.41,11-04-23 13.30.41,MMYE9774753,20,L,09-04-23 02.40.38,,,,,,,,,,,,,,,
IGOJO15733,08-04-23 13.52.07,11-04-23 13.52.07,VILV4601176,20,L,09-04-23 02.22.46,,,,,,,,,,,,,,,
IGOJO15733,08-04-23 13.52.07,11-04-23 13.52.07,SHCY7250396,20,L,14-04-23 15.02.10,,,,,,,,,,,,,,,
IGOJO15735,08-04-23 15.02.39,11-04-23 15.02.39,GXZA4022668,40,L,11-04-23 03.18.21,,,,,,,,,,,,,,,
IGOJO15735,08-04-23 15.02.39,11-04-23 15.02.39,CGJQ8798287,40,L,10-04-23 15.02.35,,,,,,,,,,,,,,,
IGOJO15735,08-04-23 15.02.39,11-04-23 15.02.39,CWNG7575568,40,L,11-04-23 04.00.24,,,,,,,,,,,,,,,
IGOJO15735,08-04-23 15.02.39,11-04-23 15.02.39,KRBL4725558,40,L,10-04-23 15.02.05,,,,,,,,,,,,,,,
EFS35973,08-04-23 15.55.01,11-04-23 15.55.01,LWUX6840850,40,E,08-04-23 22.08.11,,,,,,,,,,,,,,,
IGOJO15742,08-04-23 17.38.54,11-04-23 17.38.54,GJQC2045436,20,L,09-04-23 02.59.11,,,,,,,,,,,,,,,
IGOJO15742,08-04-23 17.38.54,11-04-23 17.38.54,SLNX4030183,20,L,09-04-23 03.03.45,,,,,,,,,,,,,,,
IGOJO15742,08-04-23 17.38.54,11-04-23 17.38.54,CDXS8915262,20,L,08-04-23 21.53.30,,,,,,,,,,,,,,,
IGOJO15742,08-04-23 17.38.54,11-04-23 17.38.54,TKII5159959,20,L,08-04-23 22.27.50,,,,,,,,,,,,,,,
IGOJO15742,08-04-23 17.38.54,11-04-23 17.38.54,SKFR8290352,20,L,09-04-23 01.35.46,,,,,,,,,,,,,,,
IGOJO15742,08-04-23 17.38.54,11-04-23 17.38.54,CLFH2002587,20,L,09-04-23 03.25.56,,,,,,,,,,,,,,,
IGOJO15742,08-04-23 17.38.54,11-04-23 17.38.54,UJGB8538302,20,L,09-04-23 03.07.30,,,,,,,,,,,,,,,
IGOJO15742,08-04-23 17.38.54,11-04-23 17.38.54,IAWW5247311,20,L,08-04-23 22.22.12,,,,,,,,,,,,,,,
IGOJO15742,08-04-23 17.38.54,11-04-23 17.38.54,RIYM3347974,20,L,08-04-23 21.59.54,,,,,,,,,,,,,,,
EFS17921-239270-430557,23-03-23 03.48.21,26-03-23 03.48.21,VKHQ2425837,40,L,29-03-23 10.07.10,,,,,,,,,,,,,,,
EFS17919-239230-430480,23-03-23 00.36.50,26-03-23 00.36.50,SBNY5722810,40,L,29-03-23 10.07.35,,,,,,,,,,,,,,,
EFS17956-239539-430961,24-03-23 07.57.08,27-03-23 07.57.08,HTZK7133156,40,L,29-03-23 10.00.48,,,,,,,,,,,,,,,
EFS17889-238999-432211,22-03-23 01.57.40,25-03-23 01.57.40,BCKR3074379,40,L,29-03-23 10.02.28,,,,,,,,,,,,,,,
EFS17957-239543-433403,24-03-23 10.48.56,27-03-23 10.48.56,IHDV2100378,20,L,29-03-23 10.02.58,,,,,,,,,,,,,,,
EXP36035-127437,28-03-23 17.31.39,28-03-23 17.31.39,KXPQ2753700,40,L,31-03-23 07.20.26,,,,,,,,,,,,,,,
EXP36228-127857,29-03-23 17.26.59,29-03-23 17.26.59,SKNX2238678,20,L,31-03-23 13.49.42,,,,,,,,,,,,,,,
EXP36228-127857,29-03-23 17.26.59,29-03-23 17.26.59,IYXB1543480,20,L,31-03-23 09.16.15,,,,,,,,,,,,,,,
EXP36228-127857,29-03-23 17.26.59,29-03-23 17.26.59,WQTX2965224,20,L,31-03-23 13.47.14,,,,,,,,,,,,,,,
EXP36228-127857,29-03-23 17.26.59,29-03-23 17.26.59,AWUJ2721739,20,L,31-03-23 13.47.33,,,,,,,,,,,,,,,
EXP36228-127857,29-03-23 17.26.59,29-03-23 17.26.59,UGIE3279027,20,L,31-03-23 09.15.34,,,,,,,,,,,,,,,
EFS35706,29-03-23 20.08.26,01-04-23 20.08.26,VUZG6262347,40,E,29-03-23 23.11.59,,,,,,,,,,,,,,,
MTZEFS18328,07-04-23 08.27.45,10-04-23 08.27.45,DKBN3028628,40,E,07-04-23 06.58.58,,,,,,,,,,,,,,,
MTZEFS18331,07-04-23 09.43.42,10-04-23 09.43.42,GWKX6745926,20,E,07-04-23 08.14.38,,,,,,,,,,,,,,,
EFS35951,07-04-23 11.30.59,10-04-23 11.30.59,NZJX6352979,20,E,07-04-23 18.10.08,,,,,,,,,,,,,,,
EFS35951,07-04-23 11.30.59,10-04-23 11.30.59,HMCV3245192,20,E,08-04-23 15.34.05,,,,,,,,,,,,,,,
IGOJO15703,07-04-23 11.34.20,10-04-23 11.34.20,RJVQ8791324,20,L,11-04-23 02.29.37,,,,,,,,,,,,,,,
IGOJO15703,07-04-23 11.34.20,10-04-23 11.34.20,JXKG3518416,20,L,11-04-23 06.24.33,,,,,,,,,,,,,,,
IGOJO15703,07-04-23 11.34.20,10-04-23 11.34.20,XYCH0359934,20,L,10-04-23 01.58.53,,,,,,,,,,,,,,,
IGOJO15703,07-04-23 11.34.20,10-04-23 11.34.20,FSVW9540117,20,L,11-04-23 02.10.41,,,,,,,,,,,,,,,
IGOJO15703,07-04-23 11.34.20,10-04-23 11.34.20,KKGM5502626,20,L,11-04-23 06.24.55,,,,,,,,,,,,,,,
EFS35953,07-04-23 11.44.16,10-04-23 11.44.16,QNTE8726619,20,E,07-04-23 12.10.53,,,,,,,,,,,,,,,
IGOJO15705,07-04-23 11.59.28,10-04-23 11.59.28,DZBN2650255,20,L,09-04-23 00.47.35,,,,,,,,,,,,,,,
IGOJO15705,07-04-23 11.59.28,10-04-23 11.59.28,DUIG1473437,20,L,09-04-23 01.26.26,,,,,,,,,,,,,,,
IGOJO15705,07-04-23 11.59.28,10-04-23 11.59.28,SLKK3459486,20,L,08-04-23 01.16.37,,,,,,,,,,,,,,,
IGOJO15705,07-04-23 11.59.28,10-04-23 11.59.28,TVES1589636,20,L,08-04-23 02.14.44,,,,,,,,,,,,,,,
IGOJO15705,07-04-23 11.59.28,10-04-23 11.59.28,NKHW4160196,20,L,08-04-23 01.23.13,,,,,,,,,,,,,,,
IGOJO15705,07-04-23 11.59.28,10-04-23 11.59.28,SJAZ4399669,20,L,09-04-23 20.57.14,,,,,,,,,,,,,,,
IGOJO15705,07-04-23 11.59.28,10-04-23 11.59.28,VODA8087425,20,L,08-04-23 00.55.37,,,,,,,,,,,,,,,
IGOJO02193,07-04-23 13.17.03,10-04-23 13.17.03,NMYR1033196,40,L,07-04-23 18.18.05,,,,,,,,,,,,,,,
IGOJO02193,07-04-23 13.17.03,10-04-23 13.17.03,ULPE3925724,40,L,07-04-23 18.13.47,,,,,,,,,,,,,,,
IGOJO02193,07-04-23 13.17.03,10-04-23 13.17.03,ZKPM6287000,40,L,07-04-23 17.52.01,,,,,,,,,,,,,,,
IGOJO15708,07-04-23 15.02.20,10-04-23 15.02.20,SRCH1020951,40,L,07-04-23 17.06.09,,,,,,,,,,,,,,,
IGOJO15708,07-04-23 15.02.20,10-04-23 15.02.20,WWZH7733843,40,L,07-04-23 17.21.42,,,,,,,,,,,,,,,
MTZEFS18334,07-04-23 15.47.29,10-04-23 15.47.29,YNVD5275266,40,E,07-04-23 14.19.16,,,,,,,,,,,,,,,
IGOJO15562,29-03-23 16.20.22,01-04-23 16.20.22,BKPO0934791,20,L,04-04-23 00.36.14,,,,,,,,,,,,,,,
IGOJO15562,29-03-23 16.20.22,01-04-23 16.20.22,ICCJ3578003,20,L,03-04-23 12.49.22,,,,,,,,,,,,,,,
IGOJO15562,29-03-23 16.20.22,01-04-23 16.20.22,OKDZ3176861,20,L,01-04-23 19.30.47,,,,,,,,,,,,,,,
IGOJO15562,29-03-23 16.20.22,01-04-23 16.20.22,BFDD0125470,20,L,02-04-23 12.43.25,,,,,,,,,,,,,,,
IGOJO15562,29-03-23 16.20.22,01-04-23 16.20.22,HHMI2263661,20,L,01-04-23 12.03.52,,,,,,,,,,,,,,,
IGOJO15562,29-03-23 16.20.22,01-04-23 16.20.22,KRQA9599533,20,L,05-04-23 02.32.39,,,,,,,,,,,,,,,
IGOJO15562,29-03-23 16.20.22,01-04-23 16.20.22,MLYM1337317,20,L,02-04-23 10.43.22,,,,,,,,,,,,,,,
IGOJO15562,29-03-23 16.20.22,01-04-23 16.20.22,DJFX6510235,20,L,03-04-23 00.36.21,,,,,,,,,,,,,,,
IGOJO15562,29-03-23 16.20.22,01-04-23 16.20.22,BBJE5244645,20,L,02-04-23 00.30.35,,,,,,,,,,,,,,,
EFS35701,29-03-23 19.16.05,01-04-23 19.16.05,TTUA0145300,20,E,29-03-23 23.55.32,,,,,,,,,,,,,,,
EFS35701,29-03-23 19.16.05,01-04-23 19.16.05,HRVD5809176,20,E,29-03-23 23.55.53,,,,,,,,,,,,,,,
